2,1944025253109, 2,6797790165052, 2,1980077994469
6,5192847084726, 6,9990579991357, 6,5169306522398
5,9598829025675, 6,4428831326388, 5,7255746312292
7,0016489512763, 7,2764894404849, 6,6754660372927
4,6668658228645, 4,0717802127275, 3,6631925468041
0, 0, 0
6,0408514079582, 6,2840020227577, 5,458722030629
7,0707989671673, 7,3779822900861, 6,971708561614
2,7490504266811, 2,5607852535415, 2,4858699691884
0, 0, 0
0, 0, 0
0, 0, 0
4,740409613015, 3,6844266066322, 3,5875056140185
0, 0, 0
5,9454359992098, 5,9585686304235, 5,0114276181334
7,6977851969191, 7,5271799603286, 6,9243966049158
2,5790742517063, 2,54407742235, 2,425460139026
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2,5090068080547, 2,4722657587269, 2,3503453398123
0, 0, 0
0, 0, 0
0, 0, 0
4,3362201269395, 3,3833596435808, 3,2331297488752
0, 0, 0
5,7302166810867, 5,0488579290171, 5,1441226926593
7,2786255774664, 7,4612412092026, 6,7102373127812
2,4449957887507, 2,500385122396, 2,7948804922396
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2,3649931596852, 2,386081006088, 2,5878799683763
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2,4075903240504, 2,3620123787499, 2,4829248294396
0, 0, 0
0, 0, 0
0, 0, 0
4,1985480717711, 3,1801833124071, 3,2431150998832
0, 0, 0
5,4562630605838, 5,2157533178442, 4,9721919543195
7,4572216424113, 6,8243219909937, 6,2300921517059
3,3718991555041, 4,4577288371482, 4,2816236111867
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
3,3428986949571, 3,9830678077206, 4,8652322244479
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
3,3067384260262, 3,6493619355218, 4,7370503083255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
